,Equity Name,Trade,Entry Time,Entry Price,Exit Time,Exit Price,Quantity,Position Size,PNL,% PNL,Exit Type,Holding Period
503,HEROMOTOCO,Long Closed,2012-06-29,2097.0,2012-08-13,1912.0,23.0,48231.0,-4255.0,-8.822,Exit Trigger,45 days
504,HEROMOTOCO,Long Closed,2012-11-09,1920.95,2012-12-06,1828.0,26.0,49944.699,-2416.7,-4.839,Exit Trigger,27 days
505,HEROMOTOCO,Long Closed,2012-12-24,1910.0,2013-01-24,1779.0,26.0,49660.0,-3406.0,-6.859,Exit Trigger,31 days
506,HEROMOTOCO,Long Closed,2013-05-16,1702.25,2013-06-28,1640.0,29.0,49365.25,-1805.25,-3.657,Exit Trigger,43 days
507,HEROMOTOCO,Long Closed,2013-07-22,1774.8,2013-12-05,2051.0,28.0,49694.401,7733.6,15.562,Exit Trigger,136 days
508,HEROMOTOCO,Long Closed,2013-12-13,2120.1,2013-12-18,2074.9,23.0,48762.302,-1039.6,-2.132,Exit Trigger,5 days
509,HEROMOTOCO,Long Closed,2013-12-19,2126.0,2014-01-24,2049.0,23.0,48898.0,-1771.0,-3.622,Exit Trigger,36 days
510,HEROMOTOCO,Long Closed,2014-03-24,2066.2,2014-07-31,2581.2,24.0,49588.799,12360.0,24.925,Exit Trigger,129 days
511,HEROMOTOCO,Long Closed,2014-08-21,2532.0,2015-01-14,2909.0,19.0,48108.0,7163.0,14.889,Exit Trigger,146 days
512,HEROMOTOCO,Long Closed,2015-06-02,2692.25,2015-08-31,2380.0,18.0,48460.5,-5620.5,-11.598,Exit Trigger,90 days
513,HEROMOTOCO,Long Closed,2015-10-21,2658.9,2016-01-18,2438.0,18.0,47860.198,-3976.2,-8.308,Exit Trigger,89 days
514,HEROMOTOCO,Long Closed,2016-03-02,2715.0,2016-05-24,2884.7,18.0,48870.0,3054.6,6.25,Exit Trigger,83 days
515,HEROMOTOCO,Long Closed,2016-06-01,3123.7,2016-10-25,3337.0,16.0,49979.199,3412.8,6.828,Exit Trigger,146 days
516,HEROMOTOCO,Long Closed,2017-02-03,3228.0,2017-04-25,3233.0,15.0,48420.0,75.0,0.155,Exit Trigger,81 days
517,HEROMOTOCO,Long Closed,2017-05-09,3419.95,2017-07-31,3629.9,14.0,47879.299,2939.3,6.139,Exit Trigger,83 days
518,HEROMOTOCO,Long Closed,2017-08-08,3957.0,2017-10-05,3796.0,12.0,47484.0,-1932.0,-4.069,Exit Trigger,58 days
519,HEROMOTOCO,Long Closed,2018-01-08,3773.0,2018-02-07,3618.9,13.0,49049.0,-2003.3,-4.084,Exit Trigger,30 days
520,HEROMOTOCO,Long Closed,2018-04-09,3784.0,2018-05-23,3494.5,13.0,49192.0,-3763.5,-7.651,Exit Trigger,44 days
521,HEROMOTOCO,Long Closed,2018-06-29,3520.5,2018-07-02,3480.0,14.0,49287.0,-567.0,-1.15,Exit Trigger,3 days
522,HEROMOTOCO,Long Closed,2018-11-30,3025.0,2019-01-21,2901.0,16.0,48400.0,-1984.0,-4.099,Exit Trigger,52 days
523,HEROMOTOCO,Long Closed,2019-05-31,2737.7,2019-07-08,2499.0,18.0,49278.599,-4296.6,-8.719,Exit Trigger,38 days
524,HEROMOTOCO,Long Closed,2019-08-28,2597.75,2019-10-31,2695.0,19.0,49357.25,1847.75,3.744,Exit Trigger,64 days
525,HEROMOTOCO,Long Closed,2020-01-29,2484.0,2020-02-25,2190.2,20.0,49680.0,-5876.0,-11.828,Exit Trigger,27 days
526,HEROMOTOCO,Long Closed,2020-05-08,2040.0,2020-11-11,2980.0,24.0,48960.0,22560.0,46.078,Exit Trigger,187 days
527,HEROMOTOCO,Long Closed,2020-12-14,3214.0,2021-03-22,3131.6,15.0,48210.0,-1236.0,-2.564,Exit Trigger,98 days
528,HEROMOTOCO,Long Closed,2021-06-04,3005.0,2021-07-13,2919.0,16.0,48080.0,-1376.0,-2.862,Exit Trigger,39 days
529,HEROMOTOCO,Long Closed,2021-09-24,2850.0,2021-11-02,2695.0,17.0,48450.0,-2635.0,-5.439,Exit Trigger,39 days
530,HEROMOTOCO,Long Closed,2022-01-21,2703.7,2022-03-09,2266.0,18.0,48666.599,-7878.6,-16.189,Exit Trigger,47 days
531,TATAMOTORS,Long Closed,1996-02-09,81.75,1996-08-12,96.01,611.0,49949.012,8712.86,17.444,Exit Trigger,185 days
532,TATAMOTORS,Long Closed,1997-01-20,66.11,1997-02-11,61.23,756.0,49981.093,-3689.28,-7.381,Exit Trigger,22 days
533,TATAMOTORS,Long Closed,1997-03-06,76.65,1997-07-31,74.74,652.0,49977.258,-1245.32,-2.492,Exit Trigger,147 days
534,TATAMOTORS,Long Closed,1998-03-19,48.96,1998-05-15,52.51,1021.0,49989.81,3624.55,7.251,Exit Trigger,57 days
535,TATAMOTORS,Long Closed,1998-09-23,28.13,1998-10-16,21.63,1777.0,49989.445,-11550.5,-23.106,Exit Trigger,23 days
536,TATAMOTORS,Long Closed,1998-11-25,25.03,1999-03-02,33.78,1997.0,49978.832,17473.75,34.962,Exit Trigger,97 days
537,TATAMOTORS,Long Closed,1999-05-24,33.92,1999-10-07,49.25,1474.0,49996.042,22596.42,45.196,Exit Trigger,136 days
538,TATAMOTORS,Long Closed,2000-01-19,48.1,2000-02-07,34.13,1039.0,49975.153,-14514.83,-29.044,Exit Trigger,19 days
539,TATAMOTORS,Long Closed,2000-06-01,23.76,2000-06-05,23.36,2104.0,49995.656,-841.6,-1.683,Exit Trigger,4 days
540,TATAMOTORS,Long Closed,2000-07-05,24.66,2000-07-11,25.11,2027.0,49991.611,912.15,1.825,Exit Trigger,6 days
541,TATAMOTORS,Long Closed,2000-11-27,17.06,2001-03-15,14.08,2931.0,49988.564,-8734.38,-17.473,Exit Trigger,108 days
542,TATAMOTORS,Long Closed,2001-05-14,14.41,2001-06-25,11.63,3469.0,49990.443,-9643.82,-19.291,Exit Trigger,42 days
543,TATAMOTORS,Long Closed,2001-08-03,13.41,2001-09-19,12.82,3727.0,49994.502,-2198.93,-4.398,Exit Trigger,47 days
544,TATAMOTORS,Long Closed,2001-10-26,15.74,2002-03-27,22.66,3176.0,49998.03,21977.92,43.958,Exit Trigger,152 days
545,TATAMOTORS,Long Closed,2002-05-07,25.68,2002-06-10,26.7,1947.0,49996.038,1985.94,3.972,Exit Trigger,34 days
546,TATAMOTORS,Long Closed,2002-06-17,29.8,2002-08-06,24.92,1677.0,49972.181,-8183.76,-16.377,Exit Trigger,50 days
547,TATAMOTORS,Long Closed,2002-09-20,25.08,2002-10-08,25.58,1993.0,49993.301,996.5,1.993,Exit Trigger,18 days
548,TATAMOTORS,Long Closed,2002-10-24,26.3,2003-01-27,30.26,1901.0,49998.768,7527.96,15.056,Exit Trigger,95 days
549,TATAMOTORS,Long Closed,2003-02-28,31.7,2003-03-10,29.68,1577.0,49984.121,-3185.54,-6.373,Exit Trigger,10 days
550,TATAMOTORS,Long Closed,2003-04-14,30.83,2003-05-02,29.03,1621.0,49980.881,-2917.8,-5.838,Exit Trigger,18 days
551,TATAMOTORS,Long Closed,2003-05-26,32.78,2004-03-19,86.62,1525.0,49987.084,82106.0,164.254,Exit Trigger,298 days
552,TATAMOTORS,Long Closed,2004-04-27,97.73,2004-05-13,80.94,511.0,49940.85,-8579.69,-17.18,Exit Trigger,16 days
553,TATAMOTORS,Long Closed,2004-07-27,80.48,2004-09-02,75.46,621.0,49981.091,-3117.42,-6.237,Exit Trigger,37 days
554,TATAMOTORS,Long Closed,2004-10-05,81.54,2005-02-01,96.77,613.0,49983.296,9335.99,18.678,Exit Trigger,119 days
555,TATAMOTORS,Long Closed,2005-05-25,85.24,2005-06-23,81.54,586.0,49949.052,-2168.2,-4.341,Exit Trigger,29 days
556,TATAMOTORS,Long Closed,2005-07-18,89.03,2005-11-09,95.8,561.0,49946.715,3797.97,7.604,Exit Trigger,114 days
557,TATAMOTORS,Long Closed,2005-12-02,110.17,2006-05-25,146.09,453.0,49906.301,16271.76,32.605,Exit Trigger,174 days
558,TATAMOTORS,Long Closed,2006-08-18,160.97,2006-11-10,154.26,310.0,49900.606,-2080.1,-4.168,Exit Trigger,84 days
559,TATAMOTORS,Long Closed,2006-12-22,162.24,2007-02-22,164.8,308.0,49971.167,788.48,1.578,Exit Trigger,62 days
560,TATAMOTORS,Long Closed,2007-06-08,129.9,2007-06-11,129.56,384.0,49880.373,-130.56,-0.262,Exit Trigger,3 days
561,TATAMOTORS,Long Closed,2007-07-18,143.72,2007-08-20,126.48,347.0,49871.862,-5982.28,-11.995,Exit Trigger,33 days
562,TATAMOTORS,Long Closed,2007-09-24,143.68,2007-11-19,133.57,347.0,49858.562,-3508.17,-7.036,Exit Trigger,56 days
563,TATAMOTORS,Long Closed,2007-12-31,142.57,2008-01-31,135.87,350.0,49900.608,-2345.0,-4.699,Exit Trigger,31 days
564,TATAMOTORS,Long Closed,2008-05-16,126.09,2008-06-05,103.68,396.0,49932.802,-8874.36,-17.773,Exit Trigger,20 days
565,TATAMOTORS,Long Closed,2008-09-01,83.36,2008-09-29,70.3,599.0,49932.224,-7822.94,-15.667,Exit Trigger,28 days
566,TATAMOTORS,Long Closed,2009-01-06,35.61,2009-02-05,25.98,1404.0,49993.725,-13520.52,-27.044,Exit Trigger,30 days
567,TATAMOTORS,Long Closed,2009-03-23,32.65,2009-07-13,53.21,1531.0,49986.843,31477.36,62.971,Exit Trigger,112 days
568,TATAMOTORS,Long Closed,2009-08-05,87.26,2010-02-11,133.57,572.0,49915.012,26489.32,53.069,Exit Trigger,190 days
569,TATAMOTORS,Long Closed,2010-03-18,154.88,2010-05-27,139.92,322.0,49870.964,-4817.12,-9.659,Exit Trigger,70 days
570,TATAMOTORS,Long Closed,2010-07-07,151.67,2011-01-18,234.48,329.0,49900.469,27244.49,54.598,Exit Trigger,195 days
571,TATAMOTORS,Long Closed,2011-03-30,245.66,2011-05-20,227.8,203.0,49869.994,-3625.58,-7.27,Exit Trigger,51 days
572,TATAMOTORS,Long Closed,2011-10-14,172.15,2011-12-16,173.54,290.0,49924.512,403.1,0.807,Exit Trigger,63 days
573,TATAMOTORS,Long Closed,2012-01-09,199.71,2012-05-28,267.83,250.0,49926.983,17030.0,34.11,Exit Trigger,140 days
574,TATAMOTORS,Long Closed,2012-08-29,234.48,2012-11-26,259.22,213.0,49945.286,5269.62,10.551,Exit Trigger,89 days
575,TATAMOTORS,Long Closed,2012-12-03,270.1,2013-02-13,305.77,185.0,49969.032,6598.95,13.206,Exit Trigger,72 days
576,TATAMOTORS,Long Closed,2013-05-10,296.92,2013-06-28,272.28,168.0,49881.768,-4139.52,-8.299,Exit Trigger,49 days
577,TATAMOTORS,Long Closed,2013-08-16,314.13,2013-12-27,367.16,159.0,49946.773,8431.77,16.882,Exit Trigger,133 days
578,TATAMOTORS,Long Closed,2014-02-26,392.89,2014-10-28,500.33,127.0,49896.509,13644.88,27.346,Exit Trigger,244 days
579,TATAMOTORS,Long Closed,2014-11-17,514.48,2014-12-19,485.1,97.0,49904.724,-2849.86,-5.711,Exit Trigger,32 days
580,TATAMOTORS,Long Closed,2015-01-23,568.9,2015-03-25,529.82,87.0,49494.127,-3399.96,-6.869,Exit Trigger,61 days
581,TATAMOTORS,Long Closed,2015-10-26,386.45,2015-12-29,392.9,129.0,49852.052,832.05,1.669,Exit Trigger,64 days
582,TATAMOTORS,Long Closed,2016-03-21,367.25,2016-11-08,518.4,136.0,49946.0,20556.4,41.157,Exit Trigger,232 days
583,TATAMOTORS,Long Closed,2017-01-11,520.25,2017-02-27,464.0,96.0,49944.0,-5400.0,-10.812,Exit Trigger,47 days
584,TATAMOTORS,Long Closed,2017-06-07,462.55,2017-07-05,428.9,108.0,49955.399,-3634.2,-7.275,Exit Trigger,28 days
585,TATAMOTORS,Long Closed,2017-10-09,424.0,2017-12-05,404.55,117.0,49608.0,-2275.65,-4.587,Exit Trigger,57 days
586,TATAMOTORS,Long Closed,2018-01-10,438.0,2018-02-06,363.0,114.0,49932.0,-8550.0,-17.123,Exit Trigger,27 days
587,TATAMOTORS,Long Closed,2018-09-12,268.2,2018-10-01,225.0,186.0,49885.202,-8035.2,-16.107,Exit Trigger,19 days
588,TATAMOTORS,Long Closed,2019-01-18,185.65,2019-02-18,162.8,269.0,49939.848,-6146.65,-12.308,Exit Trigger,31 days
589,TATAMOTORS,Long Closed,2019-03-15,180.2,2019-05-23,182.85,277.0,49915.399,734.05,1.471,Exit Trigger,69 days
590,TATAMOTORS,Long Closed,2019-10-10,119.3,2020-02-14,172.0,419.0,49986.701,22081.3,44.174,Exit Trigger,127 days
591,TATAMOTORS,Long Closed,2020-05-21,83.1,2020-10-19,129.8,601.0,49943.099,28066.7,56.197,Exit Trigger,151 days
592,TATAMOTORS,Long Closed,2020-11-17,152.5,2021-04-06,306.15,327.0,49867.5,50243.55,100.754,Exit Trigger,140 days
593,TATAMOTORS,Long Closed,2021-05-25,315.55,2021-07-19,308.95,158.0,49856.898,-1042.8,-2.092,Exit Trigger,55 days
594,TATAMOTORS,Long Closed,2021-09-24,325.1,2021-12-21,452.1,153.0,49740.301,19431.0,39.065,Exit Trigger,88 days
595,TATAMOTORS,Long Closed,2022-01-19,510.0,2022-03-02,452.95,98.0,49980.0,-5590.9,-11.186,Exit Trigger,42 days
596,TATAMOTORS,Long Closed,2022-05-04,437.95,2022-05-10,400.0,114.0,49926.301,-4326.3,-8.665,Exit Trigger,6 days
597,TATAMOTORS,Long Closed,2022-07-19,446.75,2022-09-20,430.6,111.0,49589.25,-1792.65,-3.615,Exit Trigger,63 days
598,BPCL,Long Closed,1996-02-09,22.83,1996-06-17,30.0,2189.0,49982.164,15695.13,31.401,Exit Trigger,129 days
599,BPCL,Long Closed,1996-10-14,22.92,1996-12-12,22.5,2181.0,49981.249,-916.02,-1.833,Exit Trigger,59 days
600,BPCL,Long Closed,1997-01-02,23.67,1997-08-27,37.08,2112.0,49992.801,28321.92,56.652,Exit Trigger,237 days
601,BPCL,Long Closed,1997-10-15,37.75,1997-11-05,35.42,1324.0,49981.0,-3084.92,-6.172,Exit Trigger,21 days
602,BPCL,Long Closed,1998-01-15,32.92,1998-01-30,28.96,1518.0,49967.496,-6011.28,-12.03,Exit Trigger,15 days
603,BPCL,Long Closed,1998-03-19,30.83,1998-05-26,30.83,1621.0,49974.079,0.0,0.0,Exit Trigger,68 days
604,BPCL,Long Closed,1998-11-10,21.67,1998-12-15,20.23,2307.0,49984.999,-3322.08,-6.646,Exit Trigger,35 days
605,BPCL,Long Closed,1999-05-21,22.58,1999-08-12,18.83,2214.0,49999.497,-8302.5,-16.605,Exit Trigger,83 days
606,BPCL,Long Closed,1999-09-13,23.11,2000-01-25,29.17,2163.0,49992.336,13107.78,26.22,Exit Trigger,134 days
607,BPCL,Long Closed,2000-06-14,18.33,2000-07-25,15.5,2727.0,49994.997,-7717.41,-15.436,Exit Trigger,41 days
608,BPCL,Long Closed,2000-09-27,15.0,2000-10-09,12.82,3333.0,49995.0,-7265.94,-14.533,Exit Trigger,12 days
609,BPCL,Long Closed,2000-11-13,15.83,2001-04-04,30.17,3157.0,49985.832,45271.38,90.568,Exit Trigger,142 days
610,BPCL,Long Closed,2001-04-19,38.33,2001-06-08,28.81,1304.0,49975.801,-12414.08,-24.84,Exit Trigger,50 days
611,BPCL,Long Closed,2001-10-25,27.4,2002-04-26,46.69,1824.0,49977.599,35184.96,70.401,Exit Trigger,183 days
612,BPCL,Long Closed,2002-07-10,47.33,2002-09-04,44.61,1056.0,49983.999,-2872.32,-5.746,Exit Trigger,56 days
613,BPCL,Long Closed,2002-12-12,34.83,2003-02-07,33.66,1435.0,49973.876,-1678.95,-3.36,Exit Trigger,57 days
614,BPCL,Long Closed,2003-03-10,35.82,2003-08-06,45.0,1395.0,49964.249,12806.1,25.631,Exit Trigger,149 days
615,BPCL,Long Closed,2003-08-22,50.55,2003-11-04,58.33,989.0,49993.949,7694.42,15.391,Exit Trigger,74 days
616,BPCL,Long Closed,2003-11-20,58.65,2004-02-25,75.5,852.0,49969.801,14356.2,28.73,Exit Trigger,97 days
617,BPCL,Long Closed,2004-03-05,80.67,2004-03-12,77.17,619.0,49932.665,-2166.5,-4.339,Exit Trigger,7 days
618,BPCL,Long Closed,2004-03-24,74.67,2004-04-02,82.5,669.0,49951.998,5238.27,10.487,Exit Trigger,9 days
619,BPCL,Long Closed,2004-04-15,83.5,2004-05-13,55.83,598.0,49933.0,-16546.66,-33.138,Exit Trigger,28 days
620,BPCL,Long Closed,2004-08-20,56.33,2004-10-29,59.0,887.0,49967.666,2368.29,4.74,Exit Trigger,70 days
621,BPCL,Long Closed,2004-11-09,65.0,2005-02-01,71.17,769.0,49985.0,4744.73,9.492,Exit Trigger,84 days
622,BPCL,Long Closed,2005-02-24,70.3,2005-03-04,68.29,711.0,49983.302,-1429.11,-2.859,Exit Trigger,8 days
623,BPCL,Long Closed,2005-05-25,65.83,2005-06-30,60.97,759.0,49967.502,-3688.74,-7.382,Exit Trigger,36 days
624,BPCL,Long Closed,2005-07-29,60.82,2005-08-29,61.68,822.0,49991.299,706.92,1.414,Exit Trigger,31 days
625,BPCL,Long Closed,2005-09-29,69.33,2006-03-10,70.23,721.0,49989.335,648.9,1.298,Exit Trigger,162 days
626,BPCL,Long Closed,2006-04-18,75.83,2006-05-30,68.34,659.0,49974.168,-4935.91,-9.877,Exit Trigger,42 days
627,BPCL,Long Closed,2006-08-29,60.09,2006-11-23,62.32,832.0,49996.267,1855.36,3.711,Exit Trigger,86 days
628,BPCL,Long Closed,2007-01-24,59.33,2007-02-28,50.17,842.0,49958.666,-7712.72,-15.438,Exit Trigger,35 days
629,BPCL,Long Closed,2007-04-25,53.83,2007-06-22,61.67,928.0,49957.332,7275.52,14.563,Exit Trigger,58 days
630,BPCL,Long Closed,2007-09-26,58.12,2008-02-01,61.65,860.0,49980.332,3035.8,6.074,Exit Trigger,128 days
631,BPCL,Long Closed,2008-03-10,72.0,2008-04-03,69.33,694.0,49968.0,-1852.98,-3.708,Exit Trigger,24 days
632,BPCL,Long Closed,2008-08-04,55.5,2008-11-06,52.32,900.0,49950.0,-2862.0,-5.73,Exit Trigger,94 days
633,BPCL,Long Closed,2008-12-11,55.33,2009-03-19,56.5,903.0,49965.999,1056.51,2.114,Exit Trigger,98 days
634,BPCL,Long Closed,2009-04-30,64.33,2009-10-30,83.34,777.0,49987.002,14770.77,29.549,Exit Trigger,183 days
635,BPCL,Long Closed,2009-12-04,100.82,2010-02-03,95.02,495.0,49908.373,-2871.0,-5.753,Exit Trigger,61 days
636,BPCL,Long Closed,2010-05-18,90.94,2010-10-22,120.19,549.0,49926.974,16058.25,32.163,Exit Trigger,157 days
637,BPCL,Long Closed,2011-04-08,101.42,2011-06-13,101.83,493.0,49998.415,202.13,0.404,Exit Trigger,66 days
638,BPCL,Long Closed,2011-07-08,109.78,2011-09-20,110.83,455.0,49947.626,477.75,0.957,Exit Trigger,74 days
639,BPCL,Long Closed,2012-02-01,95.0,2012-08-09,117.87,526.0,49970.0,12029.62,24.074,Exit Trigger,190 days
640,BPCL,Long Closed,2012-10-11,117.0,2012-11-06,113.32,427.0,49959.0,-1571.36,-3.145,Exit Trigger,26 days
641,BPCL,Long Closed,2012-12-20,118.98,2013-03-06,131.23,420.0,49972.999,5145.0,10.296,Exit Trigger,76 days
642,BPCL,Long Closed,2013-04-29,137.1,2013-06-07,124.0,364.0,49904.402,-4768.4,-9.555,Exit Trigger,39 days
643,BPCL,Long Closed,2013-10-01,109.52,2013-12-05,118.33,456.0,49939.598,4017.36,8.044,Exit Trigger,65 days
644,BPCL,Long Closed,2013-12-30,117.67,2014-01-07,110.17,424.0,49890.666,-3180.0,-6.374,Exit Trigger,8 days
645,BPCL,Long Closed,2014-02-10,116.73,2014-08-11,190.72,428.0,49961.865,31667.72,63.384,Exit Trigger,182 days
646,BPCL,Long Closed,2014-08-19,219.63,2014-10-28,229.67,227.0,49856.766,2279.08,4.571,Exit Trigger,70 days
647,BPCL,Long Closed,2014-10-31,234.67,2014-12-18,216.7,213.0,49984.001,-3827.61,-7.658,Exit Trigger,48 days
648,BPCL,Long Closed,2015-02-04,241.67,2015-05-15,253.27,206.0,49783.334,2389.6,4.8,Exit Trigger,100 days
649,BPCL,Long Closed,2015-06-03,282.4,2015-08-27,286.67,177.0,49984.799,755.79,1.512,Exit Trigger,85 days
650,BPCL,Long Closed,2015-10-21,304.0,2016-01-04,296.3,164.0,49856.0,-1262.8,-2.533,Exit Trigger,75 days
651,BPCL,Long Closed,2016-03-31,301.3,2016-12-05,403.27,165.0,49714.498,16825.05,33.843,Exit Trigger,249 days
652,BPCL,Long Closed,2017-01-16,441.77,2017-03-14,424.0,113.0,49919.633,-2008.01,-4.022,Exit Trigger,57 days
653,BPCL,Long Closed,2017-04-21,482.97,2017-06-16,451.4,103.0,49745.568,-3251.71,-6.537,Exit Trigger,56 days
654,BPCL,Long Closed,2017-08-02,485.6,2017-10-05,482.1,102.0,49531.201,-357.0,-0.721,Exit Trigger,64 days
655,BPCL,Long Closed,2017-11-02,544.9,2017-12-08,498.5,91.0,49585.902,-4222.4,-8.515,Exit Trigger,36 days
656,BPCL,Long Closed,2017-12-29,523.25,2018-01-18,480.1,95.0,49708.75,-4099.25,-8.247,Exit Trigger,20 days
657,BPCL,Long Closed,2018-06-14,419.9,2018-07-11,375.9,119.0,49968.099,-5236.0,-10.479,Exit Trigger,27 days
658,BPCL,Long Closed,2018-12-04,322.0,2019-02-06,337.95,155.0,49910.0,2472.25,4.953,Exit Trigger,64 days
659,BPCL,Long Closed,2019-03-14,388.95,2019-05-03,384.95,128.0,49785.602,-512.0,-1.028,Exit Trigger,50 days
660,BPCL,Long Closed,2019-05-27,393.0,2019-07-09,362.0,127.0,49911.0,-3937.0,-7.888,Exit Trigger,43 days
661,BPCL,Long Closed,2019-09-13,385.5,2019-12-11,485.0,129.0,49729.5,12835.5,25.811,Exit Trigger,89 days
662,BPCL,Long Closed,2020-06-12,355.25,2020-09-09,406.0,140.0,49735.0,7105.0,14.286,Exit Trigger,89 days
663,BPCL,Long Closed,2020-11-23,386.0,2021-04-15,409.0,129.0,49794.0,2967.0,5.959,Exit Trigger,143 days
664,BPCL,Long Closed,2021-05-21,463.0,2021-07-15,449.3,107.0,49541.0,-1465.9,-2.959,Exit Trigger,55 days
665,BPCL,Long Closed,2021-09-01,473.25,2021-09-30,439.8,105.0,49691.25,-3512.25,-7.068,Exit Trigger,29 days
666,BPCL,Long Closed,2022-01-24,381.4,2022-02-11,369.65,131.0,49963.399,-1539.25,-3.081,Exit Trigger,18 days
667,BPCL,Long Closed,2022-04-08,382.8,2022-05-18,336.45,130.0,49763.998,-6025.5,-12.108,Exit Trigger,40 days
